user_id,date,hours_watched,content_type,platform
U0189,2023-09-12,2.0,Movies,Mobile
U0189,2023-09-19,3.7,Movies,Web
U0190,2023-12-02,1.8,Series,Web
U0190,2023-10-03,2.0,Movies,TV
U0190,2024-01-25,3.9,Movies,TV
U0190,2024-01-07,4.1,Series,TV
U0190,2023-11-02,2.5,Series,TV
U0190,2023-10-08,2.5,Series,TV
U0190,2023-12-09,1.8,Movies,Mobile
U0190,2023-11-11,0.6,Series,Mobile
U0190,2023-11-07,1.8,Series,TV
U0190,2023-10-21,2.0,Series,Mobile
U0191,2023-08-16,2.8,Movies,TV
U0191,2023-06-12,3.1,Series,Web
U0191,2023-06-10,1.7,Movies,Mobile
U0191,2023-06-24,2.4,Series,Web
U0191,2023-05-25,4.7,Movies,Web
U0191,2023-09-04,0.5,Series,TV
U0191,2023-07-31,4.4,Movies,Web
U0191,2023-07-18,1.6,Series,Mobile
U0191,2023-08-27,0.7,Movies,Mobile
U0191,2023-06-15,2.5,Movies,Mobile
U0192,2023-07-23,1.9,Movies,TV
U0192,2023-06-23,2.2,Series,TV
U0192,2023-05-09,3.7,Movies,Mobile
U0192,2023-05-08,2.8,Series,Mobile
U0192,2023-05-05,0.6,Series,TV
U0192,2023-07-20,0.8,Movies,Mobile
U0192,2023-06-07,2.7,Series,TV
U0192,2023-07-06,1.5,Movies,TV
U0192,2023-07-18,3.1,Series,TV
U0192,2023-04-10,4.7,Movies,Web
U0193,2023-05-11,2.1,Series,Mobile
U0193,2023-03-26,2.9,Movies,Mobile
U0193,2023-05-19,3.8,Series,Web
U0193,2023-07-04,4.3,Movies,Mobile
U0193,2023-05-24,4.7,Series,TV
U0193,2023-05-09,2.5,Series,Web
U0193,2023-05-16,0.9,Series,Mobile
U0193,2023-04-10,1.1,Series,Web
U0193,2023-06-12,1.4,Movies,TV
U0193,2023-04-16,2.9,Series,TV
U0194,2023-10-20,2.6,Series,TV
U0194,2023-12-13,4.6,Series,Mobile
U0194,2023-11-06,2.2,Movies,Mobile
U0194,2023-11-20,2.4,Series,TV
U0194,2023-10-08,2.5,Series,Mobile
U0194,2023-10-08,1.1,Movies,Web
U0194,2023-10-29,4.2,Series,Mobile
U0194,2023-10-24,4.4,Series,TV
U0194,2023-09-21,1.0,Series,Web
U0194,2023-10-09,1.0,Movies,Mobile
U0195,2023-10-29,3.6,Series,TV
U0195,2023-10-02,4.3,Movies,TV
U0195,2023-12-09,2.7,Series,TV
U0195,2023-11-22,3.1,Series,Mobile
U0195,2023-11-11,1.5,Movies,Mobile
U0195,2023-12-31,4.5,Movies,Web
U0195,2024-01-14,0.7,Movies,Web
U0195,2023-12-06,0.6,Series,Web
U0195,2023-11-12,3.3,Movies,Web
U0195,2023-09-23,2.2,Movies,Mobile
U0196,2024-01-18,1.4,Movies,TV
U0196,2023-10-20,4.9,Series,Mobile
U0196,2023-12-14,0.5,Series,Mobile
U0196,2023-10-10,4.0,Series,TV
U0196,2023-10-09,4.7,Series,Mobile
U0196,2023-10-05,3.2,Series,TV
U0196,2023-12-20,2.9,Movies,Web
U0196,2024-01-24,2.5,Series,Web
U0196,2023-10-24,3.4,Series,Mobile
U0196,2024-01-26,2.4,Series,Web
U0197,2023-04-14,2.6,Movies,Web
U0197,2023-04-05,2.8,Movies,Web
U0197,2023-06-26,1.0,Series,TV
U0197,2023-07-15,3.8,Movies,TV
U0197,2023-06-06,2.3,Series,Mobile
U0197,2023-07-08,2.7,Series,TV
U0197,2023-05-20,1.2,Movies,Mobile
U0197,2023-07-02,1.7,Series,TV
U0197,2023-04-23,2.5,Movies,TV
U0197,2023-07-15,2.7,Series,Mobile
U0198,2023-09-05,3.7,Series,Mobile
U0198,2023-06-03,2.3,Series,TV
U0198,2023-06-15,4.5,Movies,Mobile
U0198,2023-09-08,2.0,Series,Mobile
U0198,2023-08-16,1.7,Movies,TV
U0198,2023-08-10,2.7,Movies,Web
U0198,2023-07-29,5.0,Series,Mobile
U0198,2023-08-21,1.8,Series,Web
U0198,2023-09-21,2.3,Series,Mobile
U0198,2023-07-11,4.1,Series,Web
U0199,2023-05-01,2.9,Movies,Web
U0199,2023-04-21,3.6,Movies,TV
U0199,2023-06-08,1.6,Movies,TV
U0199,2023-05-19,2.5,Movies,Web
U0199,2023-06-04,1.0,Series,Mobile
U0199,2023-08-14,1.0,Series,Mobile
U0199,2023-06-30,3.7,Movies,Mobile
U0199,2023-05-22,0.7,Series,Mobile
U0199,2023-08-17,4.7,Series,TV
U0199,2023-05-26,3.4,Series,TV
U0200,2024-01-06,4.4,Series,TV
U0200,2024-01-03,0.9,Series,Web
U0200,2023-12-07,4.2,Movies,Mobile
U0200,2023-11-22,2.0,Movies,TV
U0200,2024-01-12,0.7,Movies,Mobile
U0200,2023-10-17,1.0,Series,Mobile
U0200,2023-11-30,3.1,Movies,Web
U0200,2023-11-23,4.5,Series,Mobile
U0200,2023-10-08,2.1,Movies,TV
U0200,2023-09-24,3.4,Series,Web
U0201,2023-07-24,4.6,Series,TV
U0201,2023-05-17,3.3,Series,TV
U0201,2023-07-21,4.1,Movies,Mobile
U0201,2023-04-21,1.8,Movies,Mobile
U0201,2023-05-08,1.3,Movies,TV
U0201,2023-04-28,3.2,Series,TV
U0201,2023-07-31,4.0,Movies,Web
U0201,2023-07-13,2.9,Series,TV
U0201,2023-06-07,4.5,Movies,TV
U0201,2023-06-12,1.2,Series,TV
U0202,2023-03-15,4.5,Series,Web
U0202,2023-04-15,1.7,Movies,TV
U0202,2023-02-20,2.6,Series,TV
U0202,2023-04-15,1.1,Movies,TV
U0202,2023-03-08,1.7,Movies,Mobile
U0202,2023-02-11,3.2,Series,Web
U0202,2023-04-05,4.5,Movies,TV
U0202,2023-04-13,0.9,Series,Web
U0202,2023-03-06,1.2,Movies,Web
U0202,2023-02-24,4.6,Movies,Mobile
U0203,2023-11-04,4.6,Series,Mobile
U0203,2024-01-11,0.6,Movies,Mobile
U0203,2023-12-02,3.7,Series,Web
U0203,2023-11-24,1.4,Movies,Web
U0203,2023-12-16,2.5,Movies,Web
U0203,2023-10-18,2.5,Movies,TV
U0203,2023-09-26,2.0,Movies,Web
U0203,2023-12-18,2.5,Movies,Mobile
U0203,2023-11-09,3.5,Movies,Web
U0203,2023-12-20,3.4,Series,Mobile
U0204,2023-07-13,4.6,Movies,Web
U0204,2023-04-29,1.9,Series,Mobile
U0204,2023-05-29,4.8,Series,TV
U0204,2023-04-21,1.4,Series,Web
U0204,2023-06-25,1.8,Movies,Mobile
U0204,2023-08-10,1.0,Movies,TV
U0204,2023-05-18,1.9,Series,Web
U0204,2023-04-29,0.9,Series,Mobile
U0204,2023-05-14,1.0,Series,Web
U0204,2023-05-11,2.1,Series,TV
U0205,2023-07-27,1.7,Movies,Web
U0205,2023-10-03,3.5,Series,Mobile
U0205,2023-07-09,4.3,Series,Web
U0205,2023-07-11,4.3,Series,TV
U0205,2023-10-15,1.5,Series,TV
U0205,2023-11-02,2.3,Series,Mobile
U0205,2023-09-17,2.6,Movies,Web
U0205,2023-08-07,1.7,Movies,TV
U0205,2023-10-23,4.5,Movies,Web
U0205,2023-09-19,1.6,Series,Mobile
U0206,2023-06-17,2.3,Series,Mobile
U0206,2023-05-26,3.9,Series,TV
U0206,2023-05-08,4.2,Series,Web
U0206,2023-06-04,4.0,Movies,TV
U0206,2023-06-14,4.1,Movies,Web
U0206,2023-07-21,3.4,Movies,Mobile
U0206,2023-07-19,4.1,Series,TV
U0206,2023-07-02,4.1,Series,Mobile
U0206,2023-07-23,4.0,Movies,TV
U0206,2023-07-01,4.3,Movies,Mobile
U0207,2023-04-24,2.9,Movies,Web
U0207,2023-04-21,4.9,Movies,TV
U0207,2023-06-17,4.7,Movies,Web
U0207,2023-05-10,3.7,Series,TV
U0207,2023-05-17,1.0,Series,TV
U0207,2023-05-31,1.7,Series,Mobile
U0207,2023-06-18,4.4,Movies,Mobile
U0207,2023-08-10,1.1,Series,TV
U0207,2023-05-09,3.7,Series,Web
U0207,2023-06-16,3.6,Movies,TV
U0208,2023-04-09,2.3,Movies,Web
U0208,2023-03-18,1.3,Movies,TV
U0208,2023-01-12,2.7,Series,Web
U0208,2023-04-09,4.4,Movies,Web
U0208,2023-03-16,1.7,Movies,TV
U0208,2023-02-23,1.3,Movies,TV
U0208,2023-04-18,1.2,Series,Mobile
U0208,2023-03-14,2.7,Series,Web
U0208,2023-02-25,4.2,Series,Web
U0208,2023-04-01,3.1,Series,Mobile
U0209,2023-06-13,1.1,Series,Web
U0209,2023-04-09,3.8,Series,Web
U0209,2023-05-09,4.2,Series,Web
U0209,2023-06-01,3.0,Series,Mobile
U0209,2023-05-25,2.9,Series,TV
U0209,2023-04-18,2.7,Movies,TV
U0209,2023-06-02,2.1,Movies,TV
U0209,2023-05-06,1.5,Movies,Mobile
U0209,2023-04-12,4.5,Movies,Web
U0209,2023-04-12,3.5,Movies,TV
U0210,2023-11-05,3.8,Series,Mobile
U0210,2023-09-21,1.5,Series,Web
U0210,2023-11-04,4.4,Series,Web
U0210,2023-09-27,1.5,Series,Web
U0210,2023-10-10,4.9,Series,Mobile
U0210,2023-09-22,1.9,Movies,TV
U0210,2023-07-12,0.9,Movies,TV
U0210,2023-09-07,2.5,Movies,Mobile
U0210,2023-09-12,1.6,Movies,Web
U0210,2023-10-07,4.9,Movies,Mobile
U0211,2023-12-10,0.7,Movies,Mobile
U0211,2023-11-19,4.6,Movies,Mobile
U0211,2023-09-22,1.4,Series,TV
U0211,2023-12-21,3.8,Movies,TV
U0211,2024-01-07,3.6,Series,Mobile
U0211,2023-09-28,4.0,Series,Web
U0211,2023-10-24,3.5,Movies,Web
U0211,2023-10-04,2.0,Series,Mobile
U0211,2023-11-17,3.8,Movies,TV
U0211,2023-10-01,1.3,Movies,Web
U0212,2023-02-02,4.1,Series,TV
U0212,2023-01-31,3.3,Series,Web
U0212,2023-01-19,4.9,Movies,Web
U0212,2023-03-17,1.8,Series,TV
U0212,2023-04-14,1.0,Movies,Web
U0212,2023-04-08,4.3,Series,TV
U0212,2023-04-18,1.6,Series,Web
U0212,2023-01-17,3.1,Movies,TV
U0212,2023-04-20,4.9,Series,Mobile
U0212,2023-03-18,4.1,Series,TV
U0213,2023-07-21,0.8,Series,Web
U0213,2023-07-03,3.3,Series,Mobile
U0213,2023-07-28,2.9,Series,Mobile
U0213,2023-05-06,4.4,Movies,Web
U0213,2023-08-10,2.3,Series,Mobile
U0213,2023-05-06,2.2,Series,TV
U0213,2023-08-17,3.7,Movies,TV
U0213,2023-07-05,1.9,Movies,Web
U0213,2023-06-21,4.0,Series,Web
U0213,2023-08-15,1.6,Series,TV
U0214,2023-11-12,4.2,Movies,TV
U0214,2024-01-05,4.5,Movies,Web
U0214,2023-10-25,4.1,Movies,Mobile
U0214,2023-11-14,2.7,Series,Web
U0214,2023-10-27,2.2,Movies,Web
U0214,2023-11-05,3.6,Movies,TV
U0214,2023-11-21,4.8,Movies,Mobile
U0214,2023-12-30,2.7,Movies,TV
U0214,2024-01-14,2.7,Series,TV
U0214,2023-11-09,0.9,Series,Web
U0215,2023-06-01,0.7,Movies,Web
U0215,2023-04-27,1.0,Series,TV
U0215,2023-07-10,1.4,Movies,TV
U0215,2023-06-15,3.4,Series,TV
U0215,2023-05-04,2.7,Series,Web
U0215,2023-06-02,3.5,Movies,Web
U0215,2023-06-04,1.8,Movies,Web
U0215,2023-04-16,1.4,Movies,Web
U0215,2023-07-24,0.7,Movies,Web
U0215,2023-05-03,4.4,Series,TV
U0216,2023-12-27,1.2,Series,TV
U0216,2024-01-15,1.5,Series,Mobile
U0216,2023-11-03,1.8,Series,Mobile
U0216,2023-11-26,2.9,Movies,Web
U0216,2023-11-10,4.7,Series,Web
U0216,2023-11-03,0.6,Movies,TV
U0216,2024-01-02,2.3,Series,TV
U0216,2023-11-30,1.0,Movies,Web
U0216,2024-01-22,2.2,Series,Web
U0216,2024-01-12,3.9,Movies,TV
U0217,2023-06-23,3.6,Movies,TV
U0217,2023-07-17,4.7,Movies,Mobile
U0217,2023-07-19,2.2,Series,Mobile
U0217,2023-09-21,4.0,Series,Mobile
U0217,2023-09-01,1.1,Movies,Web
U0217,2023-08-14,2.6,Movies,Mobile
U0217,2023-09-23,1.2,Movies,Mobile
U0217,2023-09-04,4.9,Movies,Web
U0217,2023-08-31,0.6,Series,Web
U0217,2023-06-24,2.2,Series,Mobile
U0218,2023-08-12,1.0,Series,Mobile
U0218,2023-08-11,1.9,Movies,Mobile
U0218,2023-06-01,3.8,Movies,TV
U0218,2023-07-20,4.4,Series,TV
U0218,2023-07-13,1.2,Movies,Mobile
U0218,2023-09-06,4.5,Movies,TV
U0218,2023-07-24,1.3,Movies,TV
U0218,2023-06-14,2.1,Movies,TV
U0218,2023-08-07,3.2,Movies,Mobile
U0218,2023-05-26,0.5,Series,Web
U0219,2023-12-21,2.5,Movies,Mobile
U0219,2023-12-26,1.0,Series,TV
U0219,2023-12-29,3.0,Series,TV
U0219,2023-11-22,4.6,Movies,Web
U0219,2023-11-25,3.3,Series,Web
U0219,2023-10-12,0.5,Series,Mobile
U0219,2024-01-16,3.5,Series,TV
U0219,2023-10-18,3.8,Series,Mobile
U0219,2023-11-25,2.0,Movies,Web
U0219,2023-12-02,2.1,Movies,Mobile
U0220,2023-03-14,3.2,Movies,Web
U0220,2023-04-09,2.3,Series,Mobile
U0220,2023-05-03,4.6,Series,TV
U0220,2023-05-10,0.5,Movies,Web
U0220,2023-06-01,1.6,Movies,Mobile
U0220,2023-04-10,4.4,Movies,Web
U0220,2023-03-17,1.3,Series,Web
U0220,2023-02-12,3.3,Series,Web
U0220,2023-06-02,0.9,Movies,Web
U0220,2023-03-08,2.6,Series,Web
U0221,2023-05-01,0.7,Series,Web
U0221,2023-06-05,0.6,Movies,Web
U0221,2023-04-22,3.2,Series,Web
U0221,2023-06-23,3.3,Series,Web
U0221,2023-05-24,0.8,Movies,Mobile
U0221,2023-05-31,2.7,Movies,TV
U0221,2023-04-12,3.2,Movies,TV
U0221,2023-05-26,3.4,Movies,Web
U0221,2023-05-27,2.8,Movies,Web
U0221,2023-06-17,1.1,Series,TV
U0222,2023-04-16,2.0,Movies,Web
U0222,2023-03-22,0.6,Movies,Web
U0222,2023-04-01,2.0,Movies,Web
U0222,2023-07-05,4.1,Movies,TV
U0222,2023-05-28,4.6,Movies,Mobile
U0222,2023-04-24,0.8,Movies,Web
U0222,2023-06-06,4.9,Movies,TV
U0222,2023-05-02,4.0,Series,TV
U0222,2023-06-09,1.4,Movies,Mobile
U0222,2023-03-25,4.2,Series,Mobile
U0223,2023-08-26,3.6,Movies,Mobile
U0223,2023-09-05,4.2,Movies,Mobile
U0223,2023-10-28,2.7,Series,Web
U0223,2023-09-17,3.7,Series,Web
U0223,2023-09-02,1.1,Movies,TV
U0223,2023-07-18,1.4,Movies,TV
U0223,2023-08-24,5.0,Movies,Mobile
U0223,2023-10-05,2.4,Movies,TV
U0223,2023-09-22,3.3,Movies,Web
U0223,2023-10-07,3.4,Series,Mobile
U0224,2023-07-06,3.2,Movies,Mobile
U0224,2023-08-04,2.2,Movies,Mobile
U0224,2023-08-06,3.9,Series,Web
U0224,2023-08-25,0.8,Series,Web
U0224,2023-06-30,1.1,Movies,Web
U0224,2023-06-02,1.4,Movies,Mobile
U0224,2023-08-27,3.7,Series,Mobile
U0224,2023-09-03,4.2,Series,Web
U0224,2023-07-28,3.7,Series,TV
U0224,2023-05-30,4.4,Series,Web
U0225,2023-12-22,3.8,Movies,TV
U0225,2023-11-11,2.4,Series,TV
U0225,2023-12-28,2.4,Movies,Mobile
U0225,2023-10-22,2.3,Movies,Web
U0225,2023-09-06,4.7,Movies,Mobile
U0225,2023-11-16,2.0,Movies,Web
U0225,2023-11-26,4.0,Movies,Mobile
U0225,2023-12-18,1.2,Series,Web
U0225,2023-10-17,1.3,Movies,TV
U0225,2023-12-30,0.6,Series,TV
U0226,2023-04-02,3.9,Series,Web
U0226,2023-04-16,3.8,Series,Web
U0226,2023-05-11,2.6,Series,TV
U0226,2023-06-16,2.5,Movies,Web
U0226,2023-03-16,0.7,Series,Mobile
U0226,2023-05-12,2.7,Movies,Mobile
U0226,2023-05-20,1.4,Movies,Mobile
U0226,2023-05-09,2.1,Series,Mobile
U0226,2023-04-10,2.9,Movies,Mobile
U0226,2023-05-09,2.9,Movies,Web
U0227,2024-01-02,2.1,Series,Mobile
U0227,2023-12-24,2.5,Movies,TV
U0227,2023-12-29,3.7,Movies,Web
U0227,2024-01-05,2.5,Movies,TV
U0227,2024-01-05,4.4,Series,Web
U0227,2023-12-15,1.0,Series,TV
U0227,2023-12-09,2.6,Series,Mobile
U0227,2024-01-08,2.3,Series,Mobile
U0227,2023-12-23,2.9,Movies,Mobile
U0227,2024-01-27,2.2,Movies,TV
U0228,2023-05-24,1.7,Movies,TV
U0228,2023-05-06,3.1,Movies,Mobile
U0228,2023-06-23,2.0,Series,Web
U0228,2023-06-28,1.3,Series,Web
U0228,2023-08-05,0.8,Series,Mobile
U0228,2023-05-31,1.7,Movies,Mobile
U0228,2023-07-13,3.5,Series,Mobile
U0228,2023-07-13,2.0,Series,Web
U0228,2023-05-07,2.6,Series,Web
U0228,2023-07-31,3.2,Movies,Mobile
U0229,2023-10-28,4.9,Movies,TV
U0229,2024-01-13,3.7,Movies,Mobile
U0229,2023-10-31,0.8,Movies,Mobile
U0229,2023-11-27,3.2,Movies,Mobile
U0229,2024-01-23,4.4,Series,Web
U0229,2023-12-24,2.2,Movies,Mobile
U0229,2023-12-15,4.7,Series,TV
U0229,2023-12-06,4.3,Movies,TV
U0229,2023-11-05,2.5,Series,Mobile
U0229,2024-02-15,4.3,Series,Mobile
U0230,2023-07-22,0.8,Movies,Mobile
U0230,2023-09-15,2.2,Series,Mobile
U0230,2023-05-31,2.0,Series,Mobile
U0230,2023-07-13,2.1,Movies,Web
U0230,2023-08-25,3.9,Series,Mobile
U0230,2023-08-28,0.7,Series,TV
U0230,2023-06-07,3.1,Series,Mobile
U0230,2023-08-18,3.9,Movies,TV
U0230,2023-09-03,3.1,Movies,Mobile
U0230,2023-06-13,3.3,Series,Web
U0231,2023-09-24,2.4,Series,Web
U0231,2023-08-02,1.9,Series,Web
U0231,2023-07-26,3.6,Movies,Web
U0231,2023-08-21,1.9,Movies,Mobile
U0231,2023-06-06,0.6,Series,Web
U0231,2023-07-29,3.1,Movies,Mobile
U0231,2023-06-13,1.7,Movies,Web
U0231,2023-07-07,4.8,Movies,TV
U0231,2023-08-22,1.4,Movies,Mobile
U0231,2023-09-13,0.6,Movies,Web
U0232,2023-08-20,1.4,Movies,Web
U0232,2023-11-06,2.9,Series,Web
U0232,2023-11-07,1.3,Series,TV
U0232,2023-11-11,1.7,Series,TV
U0232,2023-08-07,4.4,Movies,Mobile
U0232,2023-08-07,1.6,Series,Web
U0232,2023-10-14,3.5,Series,TV
U0232,2023-10-20,3.4,Series,TV
U0232,2023-11-16,2.5,Series,Web
U0232,2023-10-05,4.6,Movies,TV
U0233,2023-07-12,3.4,Series,TV
U0233,2023-08-01,4.3,Movies,Mobile
U0233,2023-07-13,2.0,Series,Mobile
U0233,2023-09-22,3.6,Series,Mobile
U0233,2023-08-06,1.7,Series,TV
U0233,2023-10-24,3.4,Movies,TV
U0233,2023-10-22,1.6,Series,Mobile
U0233,2023-10-08,1.9,Series,Mobile
U0233,2023-08-13,1.8,Series,TV
U0233,2023-07-03,0.9,Series,Web
U0234,2023-08-28,1.8,Series,Mobile
U0234,2023-07-27,0.7,Series,Web
U0234,2023-09-17,4.4,Series,Mobile
U0234,2023-10-16,3.5,Series,TV
U0234,2023-08-06,3.4,Series,Web
U0234,2023-11-09,1.2,Series,Web
U0234,2023-08-13,0.5,Series,TV
U0234,2023-09-30,1.0,Movies,TV
U0234,2023-08-08,4.7,Series,TV
U0234,2023-07-28,0.7,Movies,Mobile
U0235,2023-10-20,3.9,Movies,Mobile
U0235,2023-11-23,1.5,Series,Mobile
U0235,2023-10-25,0.9,Movies,Web
U0235,2023-10-10,1.1,Movies,Mobile
U0235,2023-09-19,4.7,Movies,TV
U0235,2023-09-06,1.8,Series,Web
U0235,2023-09-13,5.0,Movies,TV
U0235,2023-08-31,1.1,Series,Web
U0235,2023-10-14,1.9,Series,TV
U0235,2023-11-26,3.0,Series,Mobile
U0236,2023-05-22,4.7,Movies,TV
U0236,2023-07-25,1.2,Movies,TV
U0236,2023-05-27,4.0,Movies,Mobile
U0236,2023-04-15,3.2,Movies,Mobile
U0236,2023-04-20,4.9,Series,Mobile
U0236,2023-06-18,1.3,Series,Web
U0236,2023-05-18,2.5,Series,Web
U0236,2023-06-08,3.6,Movies,TV
U0236,2023-06-06,1.2,Series,Web
U0236,2023-05-25,2.7,Movies,Mobile
U0237,2024-01-20,2.6,Movies,Web
U0237,2023-12-21,1.2,Movies,Web
U0237,2023-12-28,2.4,Series,Web
U0237,2024-01-06,3.5,Movies,Mobile
U0237,2023-12-23,2.9,Series,TV
U0237,2024-02-02,3.6,Movies,Web
U0237,2024-01-12,4.0,Series,TV
U0237,2023-11-13,3.3,Movies,Web
U0237,2023-11-07,4.6,Movies,Mobile
U0237,2024-02-07,2.3,Series,Mobile
U0238,2023-11-12,3.1,Movies,TV
U0238,2023-11-13,2.0,Movies,Mobile
U0238,2023-12-02,1.8,Series,Web
U0238,2023-11-24,2.6,Series,TV
U0238,2023-12-17,3.5,Movies,Mobile
U0238,2023-10-22,3.5,Movies,Web
U0238,2023-11-01,4.4,Movies,TV
U0238,2024-01-14,2.3,Movies,Mobile
U0238,2023-11-09,4.2,Series,TV
U0238,2023-10-17,2.2,Series,Mobile
U0239,2023-11-24,0.9,Series,TV
U0239,2023-09-07,4.8,Movies,Mobile
U0239,2023-12-08,3.4,Movies,TV
U0239,2023-09-13,1.3,Movies,Web
U0239,2023-10-04,3.6,Movies,Mobile
U0239,2023-09-07,2.1,Series,Web
U0239,2023-10-30,4.0,Series,TV
U0239,2023-11-24,3.5,Series,Web
U0239,2023-10-14,4.5,Movies,TV
U0239,2023-10-15,3.6,Movies,TV
U0240,2023-10-16,1.8,Series,Web
U0240,2023-10-26,4.6,Movies,TV
U0240,2023-09-08,1.9,Movies,Mobile
U0240,2023-10-14,4.8,Movies,TV
U0240,2023-08-11,2.2,Movies,Web
U0240,2023-07-05,1.4,Movies,TV
U0240,2023-10-19,4.4,Movies,Web
U0240,2023-07-22,1.7,Series,Web
U0240,2023-10-26,1.3,Series,Web
U0240,2023-09-08,1.8,Movies,Mobile
U0241,2023-08-24,1.7,Series,TV
U0241,2023-10-18,1.9,Movies,TV
U0241,2023-11-04,1.5,Series,Mobile
U0241,2023-09-14,4.1,Series,Mobile
U0241,2023-09-20,4.4,Movies,Web
U0241,2023-11-09,4.1,Series,TV
U0241,2023-08-11,3.5,Movies,Web
U0241,2023-10-18,1.2,Series,Web
U0241,2023-11-06,2.3,Movies,Mobile
U0241,2023-08-27,3.4,Movies,TV
U0242,2023-07-23,2.9,Series,Mobile
U0242,2023-05-18,2.2,Series,TV
U0242,2023-07-13,3.4,Movies,TV
U0242,2023-06-04,2.7,Movies,Web
U0242,2023-06-04,4.4,Movies,Web
U0242,2023-05-19,4.5,Series,Mobile
U0242,2023-08-06,2.3,Series,TV
U0242,2023-05-24,0.9,Movies,Web
U0242,2023-07-04,3.4,Movies,Web
U0242,2023-05-29,2.2,Series,Web
U0243,2023-08-27,4.6,Movies,Mobile
U0243,2023-06-02,3.1,Movies,TV
U0243,2023-06-20,1.5,Movies,Web
U0243,2023-08-12,4.9,Series,Web
U0243,2023-06-27,0.9,Movies,Web
U0243,2023-06-16,3.4,Movies,Web
U0243,2023-06-02,4.3,Movies,Web
U0243,2023-09-01,2.8,Movies,Mobile
U0243,2023-09-24,3.4,Series,Web
U0243,2023-07-31,3.2,Movies,Mobile
U0244,2023-04-15,2.1,Series,Mobile
U0244,2023-02-07,1.8,Movies,Web
U0244,2023-01-31,2.6,Series,Web
U0244,2023-04-28,1.5,Series,Web
U0244,2023-02-14,2.9,Movies,TV
U0244,2023-05-01,1.8,Series,Mobile
U0244,2023-04-29,3.0,Movies,TV
U0244,2023-04-05,2.6,Movies,Web
U0244,2023-01-27,4.5,Movies,TV
U0244,2023-04-12,4.2,Movies,Mobile
U0245,2023-07-17,2.4,Movies,Mobile
U0245,2023-05-05,1.7,Series,TV
U0245,2023-06-27,2.7,Series,Mobile
U0245,2023-08-29,2.5,Series,Web
U0245,2023-07-11,3.1,Series,Web
U0245,2023-05-13,3.4,Movies,Mobile
U0245,2023-06-14,2.4,Series,TV
U0245,2023-08-17,2.7,Series,Mobile
U0245,2023-08-07,2.2,Series,TV
U0245,2023-05-05,2.9,Movies,Web
U0246,2023-11-05,1.2,Series,Web
U0246,2023-11-24,2.7,Series,TV
U0246,2023-10-29,2.4,Movies,Web
U0246,2023-10-05,4.5,Movies,Mobile
U0246,2023-11-30,3.0,Series,TV
U0246,2023-08-17,0.6,Series,Web
U0246,2023-09-05,1.3,Movies,Web
U0246,2023-08-30,0.6,Series,Mobile
U0246,2023-10-29,4.8,Series,Mobile
U0246,2023-08-17,2.8,Movies,Web
U0247,2023-06-20,0.7,Series,TV
U0247,2023-06-09,2.0,Series,Mobile
U0247,2023-06-28,3.2,Series,TV
U0247,2023-07-05,2.9,Movies,TV
U0247,2023-07-25,4.6,Series,TV
U0247,2023-04-28,4.1,Movies,Mobile
U0247,2023-04-26,4.5,Series,Web
U0247,2023-05-02,2.0,Series,Web
U0247,2023-05-13,2.4,Series,Mobile
U0247,2023-05-07,0.9,Series,TV
U0248,2023-06-19,3.2,Series,Mobile
U0248,2023-06-15,2.4,Movies,Web
U0248,2023-04-19,4.1,Movies,Mobile
U0248,2023-03-12,0.6,Movies,TV
U0248,2023-05-23,0.5,Movies,Web
U0248,2023-06-08,4.8,Movies,Mobile
U0248,2023-06-26,4.6,Movies,Web
U0248,2023-05-25,3.1,Series,Web
U0248,2023-06-10,2.1,Series,Mobile
U0248,2023-06-04,2.0,Movies,TV
U0249,2023-09-08,3.4,Movies,Mobile
U0249,2023-10-29,2.8,Series,Mobile
U0249,2023-10-12,4.4,Series,Web
U0249,2023-10-07,0.8,Movies,Mobile
U0249,2023-08-22,3.4,Movies,Mobile
U0249,2023-10-29,1.8,Series,TV
U0249,2023-08-30,2.4,Movies,Mobile
U0249,2023-10-27,4.3,Series,TV
U0249,2023-10-24,2.9,Series,TV
U0249,2023-10-13,4.5,Series,TV
U0250,2023-10-01,4.2,Movies,Mobile
U0250,2023-09-30,3.9,Movies,Web
U0250,2023-08-04,3.8,Movies,Mobile
U0250,2023-08-03,4.4,Movies,Mobile
U0250,2023-07-16,3.3,Movies,TV
U0250,2023-08-22,1.5,Series,Web
U0250,2023-07-28,3.5,Series,Web
U0250,2023-07-15,1.3,Series,Mobile
U0250,2023-09-14,4.1,Movies,TV
U0250,2023-09-14,2.5,Series,Mobile
U0251,2023-06-19,1.8,Series,Mobile
U0251,2023-06-25,2.3,Series,Web
U0251,2023-05-21,0.9,Movies,TV
U0251,2023-07-02,1.8,Movies,Mobile
U0251,2023-05-13,2.4,Movies,Mobile
U0251,2023-04-23,0.7,Movies,Web
U0251,2023-08-01,0.6,Movies,Web
U0251,2023-05-30,3.9,Movies,TV
U0251,2023-06-16,1.1,Series,Web
U0251,2023-05-25,3.7,Movies,Web
U0252,2023-05-05,1.4,Series,Web
U0252,2023-07-18,4.0,Movies,Mobile
U0252,2023-04-19,4.8,Movies,Mobile
U0252,2023-06-04,1.5,Movies,Web
U0252,2023-07-02,2.0,Movies,Mobile
U0252,2023-04-16,2.4,Series,Mobile
U0252,2023-04-30,0.6,Series,Web
U0252,2023-04-12,4.1,Movies,Mobile
